ds;y;cutoff;y_forecasted
15/06/2022;;01/05/2021;158.38
15/06/2022;;01/06/2021;156.79
15/06/2022;;01/07/2021;158.06
15/06/2022;;01/08/2021;166.44
15/06/2022;;01/09/2021;159.15
15/06/2022;;01/10/2021;140.57
15/06/2022;;01/11/2021;135.38
15/06/2022;;01/12/2021;138.15
15/06/2022;;01/01/2022;140.62
15/06/2022;;01/02/2022;145.98
15/06/2022;;01/03/2022;146.82
15/06/2022;;01/04/2022;147.05
16/06/2022;;01/07/2020;124.48
16/06/2022;;01/08/2020;125.09
16/06/2022;;01/09/2020;129.39
16/06/2022;;01/10/2020;133.90
16/06/2022;;01/11/2020;142.29
16/06/2022;;01/12/2020;139.34
16/06/2022;;01/01/2021;149.27
16/06/2022;;01/02/2021;146.22
16/06/2022;;01/03/2021;148.06
16/06/2022;;01/04/2021;151.28
16/06/2022;;01/05/2021;158.08
16/06/2022;;01/06/2021;156.85
16/06/2022;;01/07/2021;157.92
16/06/2022;;01/08/2021;166.67
16/06/2022;;01/09/2021;159.41
16/06/2022;;01/10/2021;141.05
16/06/2022;;01/11/2021;135.49
16/06/2022;;01/12/2021;138.02
16/06/2022;;01/01/2022;140.70
16/06/2022;;01/02/2022;146.08
16/06/2022;;01/03/2022;147.05
16/06/2022;;01/04/2022;147.16
17/06/2022;;01/07/2020;124.45
17/06/2022;;01/08/2020;125.13
17/06/2022;;01/09/2020;129.43
17/06/2022;;01/10/2020;133.81
17/06/2022;;01/11/2020;142.18
17/06/2022;;01/12/2020;139.41
17/06/2022;;01/01/2021;149.24
17/06/2022;;01/02/2021;146.68
17/06/2022;;01/03/2021;147.88
17/06/2022;;01/04/2021;151.38
17/06/2022;;01/05/2021;157.78
17/06/2022;;01/06/2021;156.92
17/06/2022;;01/07/2021;157.76
17/06/2022;;01/08/2021;166.84
17/06/2022;;01/09/2021;159.61
17/06/2022;;01/10/2021;141.61
17/06/2022;;01/11/2021;135.68
17/06/2022;;01/12/2021;137.89
17/06/2022;;01/01/2022;140.80
17/06/2022;;01/02/2022;146.16
17/06/2022;;01/03/2022;147.25
17/06/2022;;01/04/2022;147.23
20/06/2022;;01/07/2020;124.42
20/06/2022;;01/08/2020;125.19
20/06/2022;;01/09/2020;129.48
20/06/2022;;01/10/2020;133.71
20/06/2022;;01/11/2020;142.08
20/06/2022;;01/12/2020;139.48
20/06/2022;;01/01/2021;149.19
20/06/2022;;01/02/2021;147.18
20/06/2022;;01/03/2021;147.68
20/06/2022;;01/04/2021;151.50
20/06/2022;;01/05/2021;157.47
20/06/2022;;01/06/2021;156.99
20/06/2022;;01/07/2021;157.59
20/06/2022;;01/08/2021;166.91
20/06/2022;;01/09/2021;159.76
20/06/2022;;01/10/2021;142.24
20/06/2022;;01/11/2021;135.92
20/06/2022;;01/12/2021;137.76
20/06/2022;;01/01/2022;140.94
20/06/2022;;01/02/2022;146.24
20/06/2022;;01/03/2022;147.41
20/06/2022;;01/04/2022;147.25
21/06/2022;;01/07/2020;124.40
21/06/2022;;01/08/2020;125.25
21/06/2022;;01/09/2020;129.54
21/06/2022;;01/10/2020;133.63
21/06/2022;;01/11/2020;141.98
21/06/2022;;01/12/2020;139.56
21/06/2022;;01/01/2021;149.12
21/06/2022;;01/02/2021;147.70
21/06/2022;;01/03/2021;147.49
21/06/2022;;01/04/2021;151.62
21/06/2022;;01/05/2021;157.16
21/06/2022;;01/06/2021;157.06
21/06/2022;;01/07/2021;157.41
21/06/2022;;01/08/2021;166.98
21/06/2022;;01/09/2021;159.86
21/06/2022;;01/10/2021;142.96
21/06/2022;;01/11/2021;136.17
21/06/2022;;01/12/2021;137.65
21/06/2022;;01/01/2022;141.10
21/06/2022;;01/02/2022;146.31
21/06/2022;;01/03/2022;147.54
21/06/2022;;01/04/2022;147.23
22/06/2022;;01/07/2020;124.39
22/06/2022;;01/08/2020;125.31
22/06/2022;;01/09/2020;129.60
22/06/2022;;01/10/2020;133.55
22/06/2022;;01/11/2020;141.88
22/06/2022;;01/12/2020;139.64
22/06/2022;;01/01/2021;149.04
22/06/2022;;01/02/2021;148.25
22/06/2022;;01/03/2021;147.29
22/06/2022;;01/04/2021;151.74
22/06/2022;;01/05/2021;156.85
22/06/2022;;01/06/2021;157.13
22/06/2022;;01/07/2021;157.22
22/06/2022;;01/08/2021;167.05
22/06/2022;;01/09/2021;159.93
22/06/2022;;01/10/2021;143.75
22/06/2022;;01/11/2021;136.30
22/06/2022;;01/12/2021;137.56
22/06/2022;;01/01/2022;141.26
22/06/2022;;01/02/2022;146.38
22/06/2022;;01/03/2022;147.67
22/06/2022;;01/04/2022;147.18
23/06/2022;;01/07/2020;124.39
23/06/2022;;01/08/2020;125.39
23/06/2022;;01/09/2020;129.66
23/06/2022;;01/10/2020;133.47
23/06/2022;;01/11/2020;141.79
23/06/2022;;01/12/2020;139.72
23/06/2022;;01/01/2021;148.94
23/06/2022;;01/02/2021;148.82
23/06/2022;;01/03/2021;147.11
23/06/2022;;01/04/2021;151.86
23/06/2022;;01/05/2021;156.55
23/06/2022;;01/06/2021;157.18
23/06/2022;;01/07/2021;157.01
23/06/2022;;01/08/2021;167.10
23/06/2022;;01/09/2021;160.06
23/06/2022;;01/10/2021;144.57
23/06/2022;;01/11/2021;136.32
23/06/2022;;01/12/2021;137.46
23/06/2022;;01/01/2022;141.44
23/06/2022;;01/02/2022;146.48
23/06/2022;;01/03/2022;147.85
23/06/2022;;01/04/2022;147.15
24/06/2022;;01/07/2020;124.39
24/06/2022;;01/08/2020;125.46
24/06/2022;;01/09/2020;129.74
24/06/2022;;01/10/2020;133.40
24/06/2022;;01/11/2020;141.69
24/06/2022;;01/12/2020;139.81
24/06/2022;;01/01/2021;148.83
24/06/2022;;01/02/2021;149.41
24/06/2022;;01/03/2021;146.94
24/06/2022;;01/04/2021;151.98
24/06/2022;;01/05/2021;156.25
24/06/2022;;01/06/2021;157.23
24/06/2022;;01/07/2021;156.79
24/06/2022;;01/08/2021;167.17
24/06/2022;;01/09/2021;160.18
24/06/2022;;01/10/2021;145.41
24/06/2022;;01/11/2021;136.24
24/06/2022;;01/12/2021;137.38
24/06/2022;;01/01/2022;141.61
24/06/2022;;01/02/2022;146.57
24/06/2022;;01/03/2022;148.04
24/06/2022;;01/04/2022;147.11
27/06/2022;;01/07/2020;124.40
27/06/2022;;01/08/2020;125.54
27/06/2022;;01/09/2020;129.82
27/06/2022;;01/10/2020;133.33
27/06/2022;;01/11/2020;141.61
27/06/2022;;01/12/2020;139.89
27/06/2022;;01/01/2021;148.71
27/06/2022;;01/02/2021;150.01
27/06/2022;;01/03/2021;146.78
27/06/2022;;01/04/2021;152.10
27/06/2022;;01/05/2021;155.97
27/06/2022;;01/06/2021;157.27
27/06/2022;;01/07/2021;156.58
27/06/2022;;01/08/2021;167.23
27/06/2022;;01/09/2021;160.30
27/06/2022;;01/10/2021;146.25
27/06/2022;;01/11/2021;136.10
27/06/2022;;01/12/2021;137.32
27/06/2022;;01/01/2022;141.75
27/06/2022;;01/02/2022;146.66
27/06/2022;;01/03/2022;148.22
27/06/2022;;01/04/2022;147.07
28/06/2022;;01/07/2020;124.43
28/06/2022;;01/08/2020;125.63
28/06/2022;;01/09/2020;129.90
28/06/2022;;01/10/2020;133.27
28/06/2022;;01/11/2020;141.52
28/06/2022;;01/12/2020;139.97
28/06/2022;;01/01/2021;148.59
28/06/2022;;01/02/2021;150.62
28/06/2022;;01/03/2021;146.64
28/06/2022;;01/04/2021;152.20
28/06/2022;;01/05/2021;155.69
28/06/2022;;01/06/2021;157.29
28/06/2022;;01/07/2021;156.37
28/06/2022;;01/08/2021;167.30
28/06/2022;;01/09/2021;160.42
28/06/2022;;01/10/2021;147.08
28/06/2022;;01/11/2021;135.90
28/06/2022;;01/12/2021;137.28
28/06/2022;;01/01/2022;141.87
28/06/2022;;01/02/2022;146.73
28/06/2022;;01/03/2022;148.40
28/06/2022;;01/04/2022;147.04
29/06/2022;;01/07/2020;124.46
29/06/2022;;01/08/2020;125.72
29/06/2022;;01/09/2020;129.99
29/06/2022;;01/10/2020;133.21
29/06/2022;;01/11/2020;141.45
29/06/2022;;01/12/2020;140.05
29/06/2022;;01/01/2021;148.48
29/06/2022;;01/02/2021;151.24
29/06/2022;;01/03/2021;146.53
29/06/2022;;01/04/2021;152.29
29/06/2022;;01/05/2021;155.43
29/06/2022;;01/06/2021;157.28
29/06/2022;;01/07/2021;156.16
29/06/2022;;01/08/2021;167.37
